gene	intervention_class	wave83_call	total_score	reachability_score	cross_autoimmune_score	ms_score	perturbation_response_score	safety_prior_penalty	hard_failures	accessible_uniprot	manual_closure_reason	manual_closure_source	chembl_activity_count	chembl_target_id	wave34a_target_class	wave34a_modality	positive_disease_count	positive_diseases	positive_fdr10_compartment_count	genetic_breadth_disease_count	genetic_breadth_diseases	qtl_breadth_disease_count	ms_genetic_score	ms_expr_delta	ms_expr_p	target_resolution_score	genetics_first_score	global_meta_score	model_support_contexts	model_strong_support_contexts	direct_selective	direct_selectivity_score	efferocytosis_screen_call	ibd_response_fdr10	wave68_call	l1000_wave24_call	wave39_call	wave62_call	wave34a_call	wave71_call	wave55_score	manual_prior_blocked	primary_route_note
ARPC2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	Crohn	0.0	0.0	0.0	0.9991307948859598	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
ATP2B1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	1.0	T1D	0.0	0.0	0.207498755315111	0.3582221915705724	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
ATP2C1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	1.0	SLE	0.0	0.0	0.1893663823569689	0.3003367975255079	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
BBIP1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	1.0	SLE	0.0	0.0	0.0	0.4490729739538929	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
ENG	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;type 1 diabetes mellitus	0.0	1.0	SLE	0.0	0.0	0.0	0.7355494123979632	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						7.0	0	
GALNT10	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	UC	0.0	0.0	0.0	0.577838369310503	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
KIF18A	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	AS	0.0	0.0	0.0	0.7540742078926721	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
LPCAT1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	T1D	0.0	0.0	0.0	0.9452687665834812	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
MFSD12	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	Crohn	0.0	0.0	0.1239990158351798	0.561219822933795	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
NFIB	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	1.0	Psoriasis	0.0	0.0	0.0	0.1192364624467839	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
NRP2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	AS	0.0	0.0	0.2709422364136653	0.3561674578595822	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
PALLD	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	T1D	0.0	0.0	0.3410704726338647	0.3057853519256837	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
PDCD5	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	SLE	0.0	0.0	0.0	0.4896212069481396	0.0	0.0	0.0	0.0	0.0	0	0.0237874054661671	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
SMOC2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	AITD	0.0	0.0	0.0	0.1403963129009729	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
SMYD2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;type 1 diabetes mellitus	0.0	1.0	UC	0.0	0.0	0.0	0.3830963629944624	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
SPAST	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	AITD	0.0	0.0	0.1393327099267125	0.4684985520383047	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
TPD52L1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Sjogren syndrome;psoriasis;type 1 diabetes mellitus	0.0	1.0	UC	0.0	0.0	0.3905034985895228	0.7460451088285898	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
TPST2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	1.0	T1D	0.0	0.0	0.1342267547514328	0.6785600241552961	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
USP18	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	3.7	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;type 1 diabetes mellitus	0.0	1.0	SLE	0.0	0.0	0.0285672239772472	0.977573107765436	0.0	0.0	0.0	0.0	0.0	0	-0.0342322557441129	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						5.0	0	
PHGDH	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	1.7	2.0	0.0	0.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	Sjogren syndrome	0.0	1.0	MS	0.0	0.6952161001870896	0.6856289267580786	0.4019394061713231	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						7.0	0	
SAE1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	1.7	2.0	0.0	0.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	ulcerative colitis	0.0	1.0	MS	0.0	0.6032619803588382	0.0	0.9232350116443176	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						7.0	0	
TRIM14	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.7	0.0	1.7	2.0	0.0	0.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	ulcerative colitis	0.0	1.0	MS	0.0	0.5364331571128758	0.0	0.8351930937231449	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						7.0	0	
NEK6	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.6883946618171937	0.0	4.4	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				2.0	Crohn disease;psoriasis	0.0	2.0	AITD;Crohn	2.0	0.0	0.4435064543393032	0.1480879821640613	1.9226310787812888	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
CENPW	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.6775349195141045	0.0	4.2	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;Sjogren syndrome;psoriasis	0.0	1.0	T1D	1.0	0.0	0.0698510057213281	0.9484324140695056	3.183566130094028	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			7.0	0	
TNFAIP2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.6753767553000447	0.0	4.2	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	1.0	PBC	1.0	0.0	0.1029278750083868	0.7460323260184556	3.169178368666961	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			5.0	0	
SUOX	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.6685930697224842	0.0	4.3	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	type 1 diabetes mellitus	0.0	4.0	RA;T1D	1.0	0.0	0.1522567476950778	0.7476118672389179	2.4572871314832305	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			13.0	0	
USP25	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.654443928599358	0.0	4.5	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	Crohn disease	0.0	5.0	Crohn;UC	0.0	0.0	0.1864601682828954	0.061236064466564	1.029626190662384	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			11.0	0	
CPEB4	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.653173187375069	0.0	4.5	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	Crohn disease	0.0	5.0	Psoriasis	0.0	0.0	0.0	0.5887308289901367	1.0211545825004578	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			13.0	0	
CLINT1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.6408253818750387	0.0	4.4	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	2.0	Psoriasis;T1D	0.0	0.0	0.1182979114730606	0.2426456408591549	1.6055025458335876	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			7.0	0	
PPIF	enzyme	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.63463461175561	0.0	5.0	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				4.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis	1.0	0.0		0.0	0.0	0.0794098483837952	0.7293829927625533	1.2308974117040634	0.0	-2.2	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL		NO_GO_SURFACEOME_RESCUE	NO_GO_WAVE62_TARGET_RESOLUTION		NO_REOPEN_INSUFFICIENT_CONVERGENCE	4.0	0	insufficient_breadth; no_ms_anchor; not_surface_secreted_extracellular_by_uniprot; no_druggability_route
ZNF831	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.6123761752961343	0.0	4.0	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	6.0	Crohn	1.0	0.0	0.7878398607817784	0.3895835781957573	2.3205078353075574	0.0	1.0572	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION		NO_REOPEN_INSUFFICIENT_CONVERGENCE	20.0	0	insufficient_independent_convergence_after_guardrails
DLG2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5911900848150253	0.0	2.4	2.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	type 1 diabetes mellitus	0.0	2.0	MS	0.0	0.7746005654335022	0.0	0.2371932109915414	1.2746005654335022	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			9.0	0	
FOSL2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5875075993354297	0.0	4.0	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	Crohn	1.0	0.0	0.0	0.6283138521872739	2.3417173289028663	0.0	0.945	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION		NO_REOPEN_INSUFFICIENT_CONVERGENCE	18.0	0	insufficient_independent_convergence_after_guardrails
ATP10B	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.578718226316977	0.0	4.2	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	1.0	AS	1.0	0.0	0.0	0.2118506330813868	2.5247881754465133	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			5.0	0	
ATXN2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.576735427975655	2.0	2.4	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0	CHEMBL1795085			1.0	type 1 diabetes mellitus	0.0	2.0	PBC	0.0	0.0	0.0838121102806468	0.6619249828897716	1.178236186504364	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			7.0	0	
LHFPL6	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.573207974433899	0.0	4.4	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus	0.0	2.0	AS;RA	0.0	0.0	0.0	1.0	1.1547198295593262	0.0	0.0	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			9.0	0	
IRGM	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5722913783990213	0.0	4.0	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	Crohn	1.0	0.0	0.1158961659024804	0.8822549537436063	2.2402758559934757	0.0	0.945	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION		NO_REOPEN_INSUFFICIENT_CONVERGENCE	18.0	0	insufficient_independent_convergence_after_guardrails
CMC1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.56557659804821	0.0	2.4	2.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	psoriasis	0.0	2.0	MS	0.0	0.6599719290999264	0.0	0.7136804186107116	1.1038439869880676	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			9.0	0	
EDEM1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5577944105491044	0.0	4.4	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;psoriasis;ulcerative colitis	0.0	2.0	AS;RA	0.0	0.0	0.0	0.5170106540962324	1.051962736994028	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			7.0	0	
ANKRD30A	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5	0.0	3.5	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	8.0	AITD;AS;Celiac;Crohn;Psoriasis;SLE;T1D;UC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL						12.0	0	
ASAP2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5	0.0	3.5	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	AS;Crohn;Psoriasis;RA;UC	0.0	0.0	0.0	0.1499003237197113	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						10.0	0	
C7ORF33	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5	0.0	3.5	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	AS;Crohn;Psoriasis;RA;UC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL						14.0	0	
DNMT3B	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5	0.0	3.5	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	AS;Crohn;Psoriasis;RA;UC	0.0	0.0	0.3710472562738998	0.5676516899768768	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						12.0	0	
SIRAL2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5	0.0	3.5	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	AS;Crohn;Psoriasis;RA;UC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0		0							10.0	0	
SMURF1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.5	0.0	3.5	0.0	0.0	0.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	5.0	AS;Crohn;Psoriasis;RA;UC	0.0	0.0	0.0	0.4489315453486834	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						12.0	0	
XCL1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.4937444032475913	2.0	2.2	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	1			0.0				0.0		0.0	1.0	Psoriasis	3.0	0.0	0.5204554938678201	0.641494372993142	1.9582960216506056	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			2.0	0	
PLCL2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.4582840915721382	0.0	4.1	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	psoriasis	0.0	3.0	PBC;Psoriasis;RA	2.0	0.0	0.0286866643351864	0.8941766170443786	2.3885606104809227	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			13.0	0	
MFSD6	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.457948577741491	0.0	4.1	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	Crohn disease	0.0	3.0	PBC;SLE	2.0	0.0	0.5117762925650782	0.0866554323057222	2.3863238516099443	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			11.0	0	
UBAC2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.415753198004788	0.0	4.1	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				2.0	psoriasis;ulcerative colitis	0.0	3.0	Psoriasis;SLE	0.0	0.0	0.0968955217281681	0.5781836951316416	2.105021320031923	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			10.0	0	
MTOR	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.4104034999999997	0.5	2.4	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	Crohn disease	0.0	2.0	AS;RA	0.0	0.0	0.0	0.3383389768553605	0.0	0.0	0.041614	0.0	0.0	0	-0.011165392481969	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	5.0	0	insufficient_independent_convergence_after_guardrails
TRAF3	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	3.4	0.0	1.4	2.0	0.0	0.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	2.0	MS;SLE	0.0	0.6695049571119686	0.0134360980412804	0.9462497901456196	0.0	0.0	0.0	0.0	0.0	0	-0.00141097830447	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL						10.0	0	
