entity	modality	source_file	evidence_label	p_value	effect	direction	status	note	used_for_joint_model	has_p_value
ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__ifn_apc	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mixscale_validated_ifng_readout	0.016791604197901	1.0	1	supported	replicated_modalities=3	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mixscale_validated_ifng_readout	0.016791604197901	1.0	1	supported	replicated_modalities=3	True	True
ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mixscale_validated_ifng_readout	0.016791604197901	1.0	1	supported	replicated_modalities=3	True	True
ifn_apc__mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mixscale_validated_ifng_readout	0.016791604197901	1.0	1	supported	replicated_modalities=3	True	True
mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__mixscale_validated_ifng_readout	0.016791604197901	1.0	1	supported	replicated_modalities=3	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=3	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=3	True	True
ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=3	True	True
ifn_apc__lysosomal_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=3	True	True
lysosomal_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=3	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
complement_lipid_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
ifn_apc__lipid_loader_repair	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
lipid_loader_repair	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	ifn_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__ifn_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__ifn_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hif_nampt_metabolic	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__ifn_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hif_nampt_metabolic__ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__ifn_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__ifn_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
metabolic_sterol	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__ifn_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc			-1	not_supported	replicated_modalities=0	True	False
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc			-1	not_supported	replicated_modalities=0	True	False
complement_lipid_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc			-1	not_supported	replicated_modalities=0	True	False
complement_phagocytosis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc			-1	not_supported	replicated_modalities=0	True	False
complement_phagocytosis__ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc			-1	not_supported	replicated_modalities=0	True	False
ifn_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__ifn_apc			-1	not_supported	replicated_modalities=0	True	False
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mixscale_validated_ifng_readout	0.0174912543728135	1.0	1	supported	replicated_modalities=2	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mixscale_validated_ifng_readout	0.0174912543728135	1.0	1	supported	replicated_modalities=2	True	True
hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mixscale_validated_ifng_readout	0.0174912543728135	1.0	1	supported	replicated_modalities=2	True	True
hla_ii_apc__mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mixscale_validated_ifng_readout	0.0174912543728135	1.0	1	supported	replicated_modalities=2	True	True
mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__mixscale_validated_ifng_readout	0.0174912543728135	1.0	1	supported	replicated_modalities=2	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=2	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=2	True	True
hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=2	True	True
hla_ii_apc__lysosomal_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=2	True	True
lysosomal_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lysosomal_apc	0.0405797101449275	0.8986451052612952	1	supported	replicated_modalities=2	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
complement_lipid_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
hla_ii_apc__lipid_loader_repair	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
lipid_loader_repair	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hla_ii_apc__lipid_loader_repair	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__hla_ii_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__hla_ii_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hif_nampt_metabolic	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__hla_ii_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hif_nampt_metabolic__hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__hla_ii_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__hla_ii_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
metabolic_sterol	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__hla_ii_apc	0.0478094286190238	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc			-1	not_supported	replicated_modalities=0	True	False
apc_hla_ifn_monitoring	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc			-1	not_supported	replicated_modalities=0	True	False
complement_lipid_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc			-1	not_supported	replicated_modalities=0	True	False
complement_phagocytosis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc			-1	not_supported	replicated_modalities=0	True	False
complement_phagocytosis__hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc			-1	not_supported	replicated_modalities=0	True	False
hla_ii_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__hla_ii_apc			-1	not_supported	replicated_modalities=0	True	False
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mixscale_validated_ifng_readout	0.0403644331680313	0.8986451052612952	-1	not_supported	replicated_modalities=1	True	True
lysosomal_apc	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mixscale_validated_ifng_readout	0.0403644331680313	0.8986451052612952	-1	not_supported	replicated_modalities=1	True	True
lysosomal_apc__mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mixscale_validated_ifng_readout	0.0403644331680313	0.8986451052612952	-1	not_supported	replicated_modalities=1	True	True
mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lysosomal_apc__mixscale_validated_ifng_readout	0.0403644331680313	0.8986451052612952	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mixscale_validated_ifng_readout	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
complement_lipid_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mixscale_validated_ifng_readout	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
lipid_loader_repair	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mixscale_validated_ifng_readout	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
lipid_loader_repair__mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mixscale_validated_ifng_readout	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	lipid_loader_repair__mixscale_validated_ifng_readout	0.016791604197901	1.0	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__mixscale_validated_ifng_readout	0.0491596307109603	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hif_nampt_metabolic	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__mixscale_validated_ifng_readout	0.0491596307109603	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
hif_nampt_metabolic__mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__mixscale_validated_ifng_readout	0.0491596307109603	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
metabolic_sterol	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__mixscale_validated_ifng_readout	0.0491596307109603	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	hif_nampt_metabolic__mixscale_validated_ifng_readout	0.0491596307109603	0.8406680016960503	-1	not_supported	replicated_modalities=1	True	True
apc_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__mixscale_validated_ifng_readout			-1	not_supported	replicated_modalities=0	True	False
complement_lipid_axis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__mixscale_validated_ifng_readout			-1	not_supported	replicated_modalities=0	True	False
complement_phagocytosis	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__mixscale_validated_ifng_readout			-1	not_supported	replicated_modalities=0	True	False
complement_phagocytosis__mixscale_validated_ifng_readout	cross_disease_summary	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv	complement_phagocytosis__mixscale_validated_ifng_readout			-1	not_supported	replicated_modalities=0	True	False
