snp	SNP.PP.H4.row1	SNP.PP.H4.row2	SNP.PP.H4.row3	SNP.PP.H4.row4	SNP.PP.H4.row5	SNP.PP.H4.row6	SNP.PP.H4.row7	SNP.PP.H4.row8	SNP.PP.H4.row9	SNP.PP.H4.row10	SNP.PP.H4.row11	SNP.PP.H4.row12	SNP.PP.H4.row13	SNP.PP.H4.row14	SNP.PP.H4.row15	SNP.PP.H4.row16	SNP.PP.H4.row17	SNP.PP.H4.row18	SNP.PP.H4.row19	SNP.PP.H4.row20	SNP.PP.H4.row21
rs62356506	2.77141933680606e-14	9.03656505017732e-90	9.88854424688509e-10	6.16777365658474e-07	1.73932688308392e-07	4.45287029530225e-17	6.09422869566943e-07	2.81754528934933e-14	1.3779493056312e-89	1.0395771883033e-09	1.99421829722673e-08	2.19405603591245e-08	1.32075132002267e-22	3.53057185237856e-08	2.81665233593924e-14	1.48619440895776e-89	1.281090774376e-14	1.8623535438416e-06	4.21285037633846e-06	4.83646376839728e-17	1.02163781371386e-06
rs72747959	0	0	2.04725694838405e-08	2.19327553199682e-06	3.37151625903112e-06	1.42061437612883e-15	5.45296175395123e-06	0	0	6.43380289564262e-08	2.11986634837955e-07	1.27134313482333e-06	1.2595871799438e-20	9.44343023872563e-07	0	0	3.09698798783484e-13	7.7329734705288e-06	9.53541740044085e-05	1.80170516466358e-15	1.06740759204853e-05
rs62356509	9.68545673438208e-311	0	1.00639449138783e-08	0.000155933146223791	8.57968553011097e-07	7.4486747198961e-13	3.75237018074408e-06	1.14239388435642e-310	0	1.22749500100427e-08	5.84937967608598e-06	1.2556395221428e-07	2.56322729359713e-18	2.52208131100361e-07	1.45552359290122e-310	0	1.92789747993058e-13	0.000696210046175789	3.07280030802892e-05	1.19628606828028e-12	9.30147941916898e-06
rs62356511	1	1.78446302628383e-76	9.94390684213594e-10	7.19573812091038e-07	1.8159091108107e-07	4.68400039384657e-17	6.03998939755432e-07	1	2.67650927142783e-76	1.02828325624133e-09	2.288500204204e-08	2.25315957360755e-08	1.36656177448979e-22	3.4418649055509e-08	1	2.88767821181616e-76	1.26757477415887e-14	2.13785403388395e-06	4.32770781089168e-06	5.00580369746154e-17	9.9628452755089e-07
rs62356512	1.2186119257748e-310	0	9.97293358036089e-09	0.00014050303228601	8.43446032749707e-07	7.6924832789901e-13	3.70427497947567e-06	1.57653968532703e-310	0	1.33419137031139e-08	5.78097094643235e-06	1.35392505834317e-07	2.90347699889594e-18	2.73086571780231e-07	1.81050243219374e-310	0	1.88874425340861e-13	0.000620186182240032	2.986447002323e-05	1.22139782233032e-12	9.07787328414684e-06
rs35999176	1.49968858514574e-310	0	8.83366555162982e-09	0.000109171150750694	7.38909195669796e-07	7.21249377951108e-13	3.26389313800679e-06	2.90484825046784e-310	0	1.76937152412333e-08	6.72521012468295e-06	1.77587043925404e-07	4.0758684730506e-18	3.60259912286636e-07	2.11982648965323e-310	0	1.59168352950469e-13	0.000458468832920989	2.48916751213749e-05	1.0895359694862e-12	7.60995992394249e-06
rs11749180	1.51713601914569e-310	0	8.89092003611948e-09	0.000109655430798454	7.43571049715467e-07	7.26565497025376e-13	3.28477911109609e-06	2.89467382765624e-310	0	1.75419365791831e-08	6.65397043215097e-06	1.76033543226679e-07	4.04447570554369e-18	3.57140357657832e-07	2.14847589981709e-310	0	1.60497847440659e-13	0.000461358804184756	2.50952925807471e-05	1.09960733786148e-12	7.67289661950239e-06
rs11740266	1.00264919106071e-310	0	8.3715077165489e-09	0.000118886130173575	7.08482545057681e-07	6.43491995492304e-13	3.11044864103948e-06	1.95614325937506e-310	0	1.68892766148773e-08	7.376637575545e-06	1.71505735198038e-07	3.66274888007517e-18	3.45805843895873e-07	1.4159981635025e-310	0	1.50707166626055e-13	0.000498824267185184	2.38455125034504e-05	9.71211291990912e-13	7.24575969410482e-06
rs72747972	0	0	7.70247931549947e-09	9.07438379145666e-07	1.54469857793681e-06	6.43105222173548e-16	2.23611107502342e-06	0	0	2.22152363307044e-08	8.04928731064577e-08	5.34572076472072e-07	5.23310033490584e-21	3.5539858660715e-07	0	0	1.35875120715229e-13	3.73089223648628e-06	5.09448669002067e-05	9.51112281139016e-16	5.10426770070908e-06
rs62356519	1.42471557899195e-313	0	7.80647938656871e-09	0.000215041268379349	5.88365291419358e-07	3.57209304103757e-13	2.69777904948395e-06	2.66599226872594e-313	0	1.51057275277663e-08	1.27975882035619e-05	1.36607832426305e-07	1.9501401339998e-18	2.87670106352473e-07	2.2012403229698e-313	0	1.53748555609071e-13	0.000987106018035579	2.16645740787056e-05	5.89819247329283e-13	6.87531932159034e-06
rs11745121	1.32134744366673e-317	0	8.74293393616982e-09	0.000218349296873166	6.74242816814015e-07	4.89079500896643e-13	3.03251525668144e-06	2.06051955047546e-317	0	1.40984893289698e-08	1.08289679891727e-05	1.30458937529809e-07	2.22510993042836e-18	2.69476131651327e-07	2.0982938334939e-317	0	1.76979518573466e-13	0.00103015783466514	2.55169888535269e-05	8.30014394281339e-13	7.94327276003675e-06
rs62357560	6.17107260215905e-318	0	7.98268736787818e-09	0.000268225305063065	6.3292822148489e-07	3.95190062051739e-13	2.80723312320758e-06	9.34469339690738e-318	0	1.24999721429446e-08	1.29175324455831e-05	1.18920440901428e-07	1.74591287373314e-18	2.42236916979477e-07	9.84624413728312e-318	0	1.62358660685811e-13	0.00127148794354503	2.40673394217605e-05	6.73864697288628e-13	7.38814631129471e-06
rs12188129	0	0	1.58598270414369e-09	0.092101658770162	2.47144203358668e-07	5.14893105211074e-15	7.805588993254e-07	0	0	2.31368911634529e-09	0.00413231954924786	4.3261254729578e-08	2.11924058097216e-20	6.2750062558887e-08	0	0	3.15025189989046e-14	0.426383555545055	9.17792590152816e-06	8.57441032739123e-15	2.0062413792988e-06
rs11749437	0	0	1.6511153039561e-09	0.095967417697485	2.57310347841054e-07	5.35837928047773e-15	8.12643842831508e-07	0	0	2.20386139195725e-09	0.00393958587731746	4.12103451291199e-08	2.01788751513821e-20	5.97735500282525e-08	0	0	3.32186433473721e-14	0.450002013899203	9.67852160580761e-06	9.03812390842811e-15	2.11560900498964e-06
rs12189463	4.86310791464122e-318	0	7.65273069455442e-09	0.000280437220633839	6.1169698818964e-07	3.655622608376e-13	2.70204126610312e-06	7.5846240588496e-318	0	1.23421928667739e-08	1.39101380931691e-05	1.18373466588704e-07	1.66338921479627e-18	2.40142928422172e-07	7.72241896747473e-318	0	1.54907508354875e-13	0.00132305485791211	2.3149395949182e-05	6.20379936118607e-13	7.07748054333075e-06
rs12188981	4.52851183730816e-318	0	7.40288704123248e-09	0.000275893596626999	5.92657472247844e-07	3.51181131279798e-13	2.6158684622278e-06	7.54749008490818e-318	0	1.27586210499643e-08	1.46239308762388e-05	1.22559930479672e-07	1.70761679555951e-18	2.48439384376398e-07	7.11442672435895e-318	0	1.4825253672034e-13	0.00128774179334749	2.21897320480128e-05	5.89620446356946e-13	6.77871821693428e-06
rs11743132	1.37391751058117e-318	0	5.48808235125034e-09	0.000297763437073544	4.96623734393112e-07	2.36662110735212e-13	2.14661701359124e-06	2.93531317113326e-318	0	1.21246631406769e-08	2.02320700386178e-05	1.31649331752592e-07	1.47514402288135e-18	2.61339800829831e-07	1.93410890246181e-318	0	9.84819729743063e-14	0.00124535637822709	1.66613763859952e-05	3.56045257804861e-13	4.98449720640732e-06
rs11743196	1.37156081745051e-318	0	5.48695986589563e-09	0.000297898413830582	4.96550217805834e-07	2.36547364833598e-13	2.14623245508608e-06	2.93020453235527e-318	0	1.21219108912407e-08	2.02407864734056e-05	1.31626885731586e-07	1.47439566846804e-18	2.61287111748988e-07	1.93079372197822e-318	0	9.84621064254002e-14	0.00124592439460226	1.66589566718155e-05	3.55873626795627e-13	4.98361822735884e-06
rs11748743	1.01035436443243e-318	0	5.85559514238834e-09	0.000238939179680919	5.01556117602787e-07	2.43412888949615e-13	2.12584764976466e-06	2.24878425295456e-318	0	1.34772218647141e-08	1.69136209484187e-05	1.3851314613662e-07	1.58062750613126e-18	2.69627012724226e-07	1.43801758747262e-318	0	1.06237499396956e-13	0.00101036972809765	1.70127144601435e-05	3.70246293785662e-13	4.99079353650073e-06
rs62357568	2.59219160748864e-312	0	8.9834331156675e-09	3.71565729466748e-05	6.53152168396723e-07	1.61059518549949e-12	3.10139916273587e-06	1.01435291341287e-311	0	3.63513075127022e-08	4.62416410106862e-06	3.17127713735212e-07	1.83874168912531e-17	6.91571822257954e-07	3.27726136127972e-312	0	1.44778094692185e-13	0.000139566866716846	1.96798676864594e-05	2.17614217468124e-12	6.46768488433006e-06
rs62357569	3.30560908890748e-312	0	9.28664542139198e-09	3.53563092918906e-05	6.6967294534685e-07	1.73168441286739e-12	3.19368116436655e-06	1.29352097285344e-311	0	3.75782508900401e-08	4.40011990364333e-06	3.25149115908895e-07	1.97698363376162e-17	7.12149512739125e-07	4.17922228869498e-312	0	1.49664700886587e-13	0.000132804747994997	2.01776486327496e-05	2.3397508685028e-12	6.66013057600811e-06
rs62357570	6.75384270012287e-312	0	9.85248357233529e-09	4.02157899521806e-05	6.79091505499607e-07	1.84544342822361e-12	3.11513792966161e-06	2.33836584365242e-311	0	3.52746695245872e-08	4.42826627228873e-06	2.9173441072201e-07	1.86412314724144e-17	6.14605499180156e-07	9.02644369815922e-312	0	1.67852570425435e-13	0.000159685337373694	2.16300666615751e-05	2.63586622011876e-12	6.86736651144364e-06
rs12186450	7.63325955958711e-312	0	1.00028210008507e-08	3.91248411925673e-05	6.86445187826784e-07	1.91139533356072e-12	3.15534842155101e-06	2.66224123731649e-311	0	3.60757684116637e-08	4.33975857373676e-06	2.97057884366972e-07	1.9449132852567e-17	6.27108001196332e-07	1.01931951368126e-311	0	1.70270474396281e-13	0.000155222829588886	2.18459027816371e-05	2.72776982789812e-12	6.95016059230857e-06
rs11746535	5.47366091245973e-312	0	1.06918604598167e-08	3.5266409051022e-05	7.60102566763395e-07	2.13407253186417e-12	3.65232657627247e-06	1.60031214226359e-311	0	3.23247972719192e-08	3.2791679246761e-06	2.75738146906277e-07	1.82032247859616e-17	6.08490858213136e-07	7.1044561056083e-312	0	1.76897937085556e-13	0.000135993103911357	2.35119672604614e-05	2.96018608838602e-12	7.81933389484021e-06
rs11748087	3.0771709543389e-313	0	8.47064539278952e-09	5.01657357683981e-05	6.16641877505829e-07	1.43218823120661e-12	2.95945022962814e-06	9.14627273990499e-313	0	2.60354292110352e-08	4.74215031300971e-06	2.274172384468e-07	1.2419524528845e-17	5.01257874067986e-07	3.99774253936517e-313	0	1.40280155612563e-13	0.000193630195311563	1.90923785219341e-05	1.98847524861407e-12	6.34193004352234e-06
rs11749955	1.24583526868043e-308	3.9321834959594e-317	3.45455720124452e-09	0.000170075899293244	4.08133650387662e-07	9.56819778596365e-13	1.58994990179552e-06	3.48811971110136e-308	1.65129910630263e-316	1.00018161082288e-08	1.51442978395385e-05	1.41785234744013e-07	7.81579661912074e-18	2.53671597651116e-07	1.38645851667839e-308	7.08143499679225e-317	4.90066693575698e-14	0.000562330623185092	1.08246156775485e-05	1.13797650230237e-12	2.91861565923057e-06
rs72747998	0	0	1.66788293023305e-07	1.6988279330223e-05	4.16178800348056e-05	1.51058282679444e-14	4.24039941130873e-05	0	0	5.1792791580212e-07	1.6224564115506e-06	1.5506930323639e-05	1.32344204319372e-19	7.25625352393837e-06	0	0	3.24353994903924e-12	7.69997366896473e-05	0.00151314631417992	2.46285351357945e-14	0.000106706560541396
rs1070444	6.47785963113407e-313	0	8.9914946097979e-09	4.05607543001491e-05	6.367794742986e-07	1.73197347136372e-12	2.71884523123329e-06	2.15837512043756e-312	0	3.09801130766914e-08	4.29810501366509e-06	2.63258433166157e-07	1.68363898897042e-17	5.16223205635431e-07	8.4651713544343e-313	0	1.49779594197449e-13	0.000157475481046214	1.98315701448085e-05	2.41881330083709e-12	5.86051681504637e-06
rs62357600	1.41313283179081e-312	0	8.90538072268709e-09	3.66309218112221e-05	6.6326045054906e-07	1.91836413144611e-12	2.91609145940912e-06	4.14727156875324e-312	0	2.70263686309047e-08	3.41903023784715e-06	2.41524633816069e-07	1.6425661891944e-17	4.87683736319199e-07	1.84837535027821e-312	0	1.48482822161973e-13	0.000142350084570977	2.06754564817166e-05	2.6816069283601e-12	6.29151928187894e-06
rs10064650	9.70012903255107e-313	0	8.23401785241794e-09	3.80304641143773e-05	6.20417256592554e-07	1.67511281843746e-12	2.7132008532694e-06	3.17252212418332e-312	0	2.7848042267359e-08	3.95580048738088e-06	2.51772829084501e-07	1.59839295084949e-17	5.05669473669103e-07	1.2560214847856e-312	0	1.35908901391743e-13	0.000146303219292745	1.91455236658124e-05	2.31803778422207e-12	5.79493689925146e-06
rs173969	0	0	5.15991358876434e-08	2.65791319828922e-07	1.40373970482227e-05	1.23609728599766e-12	2.65995400344724e-06	0	0	6.31077086901221e-08	9.99771301467233e-09	2.06000698667566e-06	4.26529687713816e-18	1.79273475030466e-07	0	0	6.93050542590835e-13	8.32050014167036e-07	0.000352497747593659	1.39192387178351e-12	4.6230359925225e-06
rs704034	2.58716099600896e-312	0	9.21799260726645e-09	4.20236641596083e-05	6.59001670399594e-07	1.96550989476225e-12	2.78703136948091e-06	7.65425556272225e-312	0	2.82014589230008e-08	3.95411254581159e-06	2.41915592612447e-07	1.69655163996999e-17	4.69871392179572e-07	3.41002738191389e-312	0	1.5487713539596e-13	0.000164562557562427	2.07006865946135e-05	2.76864030824485e-12	6.05931426275889e-06
rs28718806	0	0	1.8058452407444e-08	1.66689793142815e-06	3.35352632607131e-06	1.2716562085603e-15	4.5610048350413e-06	0	0	7.85586708249865e-08	2.23019323694479e-07	1.75048117097497e-06	1.5607737140163e-20	1.09339241597674e-06	0	0	4.34308880500042e-13	9.34358084826876e-06	0.000150788139855101	2.56406037871094e-15	1.41941497264997e-05
rs72748000	0	0	1.95081181846621e-08	1.74579820790421e-06	3.62091273374178e-06	1.38691455124589e-15	4.81094786266704e-06	0	0	8.52934674986902e-08	2.34754715584824e-07	1.89959306954044e-06	1.71082948185004e-20	1.15913219772086e-06	0	0	4.7019612116449e-13	9.80717369020569e-06	0.000163165751411319	2.80255226140373e-15	1.50046193808887e-05
rs62357602	7.89178870478978e-306	4.89124989382834e-322	5.49847679282166e-09	2.91906775708417e-06	4.03174515829289e-07	2.74434532446858e-14	1.36418715127637e-06	3.15750697073757e-305	2.934749936297e-321	2.27492447221409e-08	3.71439983281058e-07	2.00151931313491e-07	3.20346492286801e-19	3.11028701825941e-07	9.04981137219828e-306	9.09080788347894e-322	8.03753755917873e-14	9.94514121794092e-06	1.10184619197277e-05	3.36325447253692e-14	2.58038936014485e-06
rs16870407	0	0	1.28573684438183e-08	1.18528519375468e-06	2.46224310639363e-06	9.60173228776996e-16	3.32258804001022e-06	0	0	6.2289570246088e-08	1.76606219345766e-07	1.43131855468964e-06	1.312409805821e-20	8.87036865086329e-07	0	0	3.15345894040762e-13	6.77554306713025e-06	0.000112905033646223	1.97435405190315e-15	1.05448949472177e-05
rs13355045	0	0	7.45524289506873e-09	8.55878156653324e-07	1.42321032891636e-06	5.17438922544151e-16	2.26046639418203e-06	0	0	3.34877118832158e-08	1.18237573543836e-07	7.67069808952325e-07	6.55751660960874e-21	5.59530362992737e-07	0	0	1.77095769900158e-13	4.73853935973073e-06	6.32066481383003e-05	1.03049487271358e-15	6.94824484412528e-06
rs72749504	0	0	7.51756421247434e-09	8.63380665909708e-07	1.43509642439855e-06	5.21694352657126e-16	2.28003152178309e-06	0	0	3.38948210066788e-08	1.19723224866721e-07	7.76389058949585e-07	6.63634510684975e-21	5.66498776692162e-07	0	0	1.78860378225508e-13	4.78768398737369e-06	6.38359555681966e-05	1.04062315459448e-15	7.01953782112271e-06
rs10046046	0	0	6.73150668461002e-09	7.81458602382232e-07	1.28477073730643e-06	4.65474812941688e-16	2.05766807031367e-06	0	0	2.91490486539049e-08	1.04072974920998e-07	6.67543952455217e-07	5.68676023899766e-21	4.91008882776202e-07	0	0	1.57444184816228e-13	4.25996939503798e-06	5.61807150600898e-05	9.12747979889364e-16	6.2275945580551e-06
rs13354307	0	0	7.48580491473423e-09	8.59597602459702e-07	1.42903792086934e-06	5.19517650911997e-16	2.27013844774566e-06	0	0	3.36882160382492e-08	1.18974693072894e-07	7.71658932330402e-07	6.59623993577543e-21	5.6298105349853e-07	0	0	1.77963123649584e-13	4.76291542734934e-06	6.35159139127983e-05	1.03545725107935e-15	6.98352235759482e-06
rs72749510	0	0	7.88131965773068e-09	8.68896996122469e-07	1.42972531512369e-06	4.54744865302071e-16	2.2090167733249e-06	0	0	3.01628947492577e-08	1.02273298064939e-07	6.56551516898944e-07	4.91019238799336e-21	4.65881018831279e-07	0	0	1.58971259049719e-13	4.08483131411546e-06	5.39162354822545e-05	7.69002632594602e-16	5.76566431715458e-06
rs72749522	0	0	4.01379352816867e-08	5.40766613796554e-06	9.98509412667183e-06	3.74094023743241e-15	1.48244379832833e-05	0	0	1.15088632897583e-07	4.768778632433e-07	3.43535554862646e-06	3.02631967669643e-20	2.34238116468545e-06	0	0	9.13117056575433e-13	2.86726251719462e-05	0.000424688863814866	7.13497652020304e-15	4.36395569926238e-05
