gene	call	fresh_score	support_channels	ms	broad_cell_state	response	genetics	perturbation_or_model	modality	ms_delta_log2	ms_p	ms_fdr	broad_positive_disease_count	broad_positive_diseases	response_contexts	strong_l2g_disease_count	strong_qtl_coloc_disease_count	wave55_genetic_disease_count	blocker_flag	blocker_text
CHRM5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.1449622453920956	0.2618883829166947	0.9049965616313804	0		0	0	0	0	False	    
CHRNA1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	2.0060333452399868	0.1737725639263225	0.8993702893651148	0		0	0	0	0	False	    
CHRNA2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.5877250962911518	0.1671031923865224	0.8989378106274888	0		0	0	0	0	False	    
CHRNA3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3244459464072264	0.7619109331416022	0.9720518654221189	0		0	0	0	0	False	    
CHRNA4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.2375587638210486	0.1765145144484128	0.8993702893651148	0		0	0	0	0	False	    
CHRNA6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2684892542003187	0.8076214804729323	0.9761732664217524	0		0	0	0	0	False	    
CHRNA7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.878584716837285	0.0811512381196801	0.8989378106274888	0		0	0	0	0	False	    
CHRNA9	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHRNB2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.7382371223789503	0.1631099883916935	0.8989378106274888	0		0	0	0	0	False	    
CHRNB3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHRNB4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHRND	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHROMR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHST10	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.9214538746317816	0.2840063418146724	0.9055783835864206	0		0	0	0	0	False	    
CHST12	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.9405671539323944	0.2509793355046955	0.9004758652001262	0		0	0	0	0	False	    
CHST13	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.8285173921080091	0.1403585803289012	0.8989378106274888	0		0	0	0	0	False	    
CHST14	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1299289244488708	0.5386472004124881	0.9377882594893652	0		0	0	0	0	False	    
CHST15	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3654125791570681	0.1694168718617143	0.8989378106274888	0		0	0	0	0	False	    
CHST5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.8571122867633973	0.4776164667092602	0.9259761300234246	0		0	0	0	0	False	    
CHST7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1600978940204047	0.6093512008943033	0.9476308467322015	0		0	0	0	0	False	    
CHST8	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHST9	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.8355387226749142	0.4968423942062537	0.9275874758277628	0		0	0	0	0	False	    
CHTF8	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0236874163299116	0.9024797345405484	0.985212747232168	0		0	0	0	0	False	    
CHUK-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CHURC1-FNTB	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.4012239862726634	0.6663312076851059	0.9569927200220464	0		0	0	0	0	False	    
CIART	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0721621199936812	0.8356950589177357	0.9761732664217524	0		0	0	0	0	False	    
CIB2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.427310889846864	0.630576231843928	0.9500527916792992	0		0	0	0	0	False	    
CIB3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIB4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIBAR1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIBAR1-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIBAR2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIDEA	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIDEC	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIDECP	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2723333028144896	0.511091813812772	0.9331606046263462	0		0	0	0	0	False	    
CILK1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CILP	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3943398612395352	0.7016135022849604	0.9646161727383372	0		0	0	0	0	False	    
CILP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2142236796774939	0.8394496729299001	0.9761732664217524	0		0	0	0	0	False	    
CIMAP1C	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMAP1D	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMAP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMIP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMIP2A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMIP2B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMIP2C	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMIP5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIMIP6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIPC	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0638426337938007	0.6187759017402276	0.9486134601500598	0		0	0	0	0	False	    
CIR1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2069039772070571	0.2690860472069615	0.9049965616313804	0		0	0	0	0	False	    
CIRBP-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.4995695243250742	0.1747645111314792	0.8993702893651148	0		0	0	0	0	False	    
CIRH1A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CIST1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CISTR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CITED1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.2115610159264394	0.3038085722340882	0.9075477698307116	0		0	0	0	0	False	    
CITED2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2683956796080817	0.3803602527894031	0.9141270983319502	0		0	0	0	0	False	    
CITED4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.3661859221865074	0.1924787748976483	0.8993702893651148	0		0	0	0	0	False	    
CK137956	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CKAP2-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CKB	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1675001513332628	0.5681605079154631	0.9431647247323408	0		0	0	0	0	False	    
CKLF-CMTM1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CKMT1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CKMT2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3651702081143888	0.7531370578547246	0.970415871093437	0		0	0	0	0	False	    
CKS1BRT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLASP1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLASRP	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.335435218010117	0.0029167723926335	0.8344760564031432	0		0	0	0	0	False	    
CLBA1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLC	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCA1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.641099961452329	0.6072009556040795	0.9473423366873376	0		0	0	0	0	False	    
CLCA2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.0014958316991356	0.3185729055223146	0.9120391943246274	0		0	0	0	0	False	    
CLCA3A2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCA3B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCA4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3545072851114785	0.7185827410555217	0.9677414401546712	0		0	0	0	0	False	    
CLCA4-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCA4A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCA4B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCC1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0635650493593171	0.6781349664561508	0.9604606324595966	0		0	0	0	0	False	    
CLCN1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCN2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1048545507325862	0.814505131243684	0.9761732664217524	0		0	0	0	0	False	    
CLCN4-2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLCN5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2849929513421809	0.2114731506525549	0.8993702893651148	0		0	0	0	0	False	    
CLCNKA	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.5372998702621803	0.1077881870905964	0.8989378106274888	0		0	0	0	0	False	    
CLCNKB	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN10-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN13	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN16	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN17	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN18	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN19	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.7809161975295811	0.5414324824072394	0.9390010612097776	0		0	0	0	0	False	    
CLDN20	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0742406082924485	0.9410696570947646	0.9940174219390462	0		0	0	0	0	False	    
CLDN22	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN23	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4422309471945382	0.5924763078023482	0.9466965949245808	0		0	0	0	0	False	    
CLDN24	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN34	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDN5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.0628785323562262	0.2755707163959462	0.9049965616313804	0		0	0	0	0	False	    
CLDN8	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLDND1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0385353726231425	0.8642219131755458	0.9801638168834976	0		0	0	0	0	False	    
CLDND2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-2.305352741318101	0.0227810869319259	0.8472374898464006	0		0	0	0	0	False	    
CLEC10A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.1860365493048777	0.3591820938864341	0.9141270983319502	0		0	0	0	0	False	    
CLEC11A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.5702264735549312	0.5827322241246211	0.9460303616141402	0		0	0	0	0	False	    
CLEC12A-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC17A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6502844765059272	0.6098177370070217	0.9476308467322015	0		0	0	0	0	False	    
CLEC18A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-2.0075234226692547	0.0358540724170204	0.8506970233122761	0		0	0	0	0	False	    
CLEC18B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6133889985344834	0.5530061237427014	0.9394407560829112	0		0	0	0	0	False	    
CLEC18C	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3942872376707104	0.649127104202176	0.9532107136523256	0		0	0	0	0	False	    
CLEC19A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.4224283249669023	0.2635452491433061	0.9049965616313804	0		0	0	0	0	False	    
CLEC20A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC2A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC2E	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC2G	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC2H	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC2I	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC2L	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC3A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC3B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2641824720818091	0.6501871607582852	0.9532107136523256	0		0	0	0	0	False	    
CLEC4A1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4A2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4A3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4A4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4B1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4B2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4C	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4F	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.4622450150771883	0.6022097593420556	0.9466965949245808	0		0	0	0	0	False	    
CLEC4G	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4M	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC4N	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLEC9A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.9596584506891724	0.0704251734499499	0.8989378106274888	0		0	0	0	0	False	    
CLECL1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.8354709984493782	0.1525576452058743	0.8989378106274888	0		0	0	0	0	False	    
CLECL1P	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLGN	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1385388940295742	0.9043988312915308	0.9855716296218712	0		0	0	0	0	False	    
CLIC2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.4169363075344119	0.3750628931970958	0.9141270983319502	0		0	0	0	0	False	    
CLIP1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLIP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1247440703846685	0.4992234071705917	0.9281154724758768	0		0	0	0	0	False	    
CLIP3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2327203398999389	0.6180267716092203	0.9486134601500598	0		0	0	0	0	False	    
CLIP4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2701888530528329	0.7538478828779179	0.970567668619057	0		0	0	0	0	False	    
CLK2P1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0471467228818549	0.954696226477422	0.995447887770418	0		0	0	0	0	False	    
CLLU1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLLU1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLLU1OS	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLMAT3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLN5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0667244007120277	0.7335105615857527	0.9693303715651268	0		0	0	0	0	False	    
CLN8	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0639592152604855	0.8472994675799658	0.9762671388306848	0		0	0	0	0	False	    
CLN8-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLNK	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLPS	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLPTM1L	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.248784926460253	0.1205253944161912	0.8989378106274888	0		0	0	0	0	False	    
CLRN1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLRN2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLRN3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.5308923580028937	0.6442246223170318	0.95304495479682	0		0	0	0	0	False	    
CLSTN1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.093968373497292	0.5754982292809826	0.944231150833099	0		0	0	0	0	False	    
CLSTN2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.9082529252325753	0.0858966058901078	0.8989378106274888	0		0	0	0	0	False	    
CLTB	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0804594666268521	0.7006476247447727	0.9646161727383372	0		0	0	0	0	False	    
CLUAP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.5835636279150771	0.0432205780244626	0.8665399879407999	0		0	0	0	0	False	    
CLUH	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.655821705864529	0.1545256695073486	0.8989378106274888	0		0	0	0	0	False	    
CLUHP3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.6486944776990322	0.4560371298882737	0.923491268317474	0		0	0	0	0	False	    
CLUL1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1218996466100863	0.891711965896923	0.9842134382901514	0		0	0	0	0	False	    
CLVS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLVS2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLXN	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CLYBL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3710731982595909	0.3255464507674046	0.9123553860771748	0		0	0	0	0	False	    
CLYBL-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMA1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMA2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMAH	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMAHP	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.511058236851146	0.6297220749120962	0.9500527916792992	0		0	0	0	0	False	    
CMBL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.8088402296952024	0.3255148973460107	0.9123553860771748	0		0	0	0	0	False	    
CMC2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1697505280533571	0.6056839356982314	0.946928987721236	0		0	0	0	0	False	    
CMC4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2127345579880666	0.7920779269192294	0.9749632460460812	0		0	0	0	0	False	    
CMKLR2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CML1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CML2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CML3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CML5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMSS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.6922912351008348	0.3559957467482084	0.9141270983319502	0		0	0	0	0	False	    
CMTM1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.5543572627598072	0.5721359341833833	0.9431647247323408	0		0	0	0	0	False	    
CMTM2A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMTM2B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CMTM3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0676561540098319	0.8055841810086013	0.9759590255931256	0		0	0	0	0	False	    
CMTM4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.7654577428453493	0.2695135286648974	0.9049965616313804	0		0	0	0	0	False	    
CMTM5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.5328404435502705	0.6305588445516823	0.9500527916792992	0		0	0	0	0	False	    
CMYA5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2374713464527049	0.8234184470111859	0.9761732664217524	0		0	0	0	0	False	    
CNBD1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
CNDP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4284531884435134	0.6479147944739821	0.9532107136523256	0		0	0	0	0	False	    
