gene	strict_call	fresh_score	support_channels	hard_closed_postcritique	strict_blocked	ms_nominal	ms_fdr_grade	broad_cell_state	genetics	response	perturbation_or_model	modality	broad_positive_disease_count	wave55_genetic_disease_count	blockers_or_missing	source_call	blocker_text
ARL6IP5	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARL8A	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARLNC1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	1	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC10	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC2-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC7	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC8	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMC9	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMCX1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMCX2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMCX3-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMCX4	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMCX5	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMCX5-GPRASP2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMH1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMH2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMH3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMH4	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMS2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARMT1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARNILA	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARNT2-DT	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARPC1A	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARPC4-TTLL3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARPIN-AP3S2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARPP21	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARR3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARRDC3-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARRDC4	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	1	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARRDC5	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARSD	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARSD-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARSE	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARSH	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARSI	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	1	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ART1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ART2B	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ART4	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ART5	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARTN	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARVCF	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARX	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARXES1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ARXES2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
AS3MT	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASAP1-IT2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASAP3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB11	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB12	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB14	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB15	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB15-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB16	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB16-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB17	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB18	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB6	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB8	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB9	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASB9P1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASCC1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASCL1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASCL3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASCL4	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASH1L-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASH1L-IT1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASIC2	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASIC3	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASIC4	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASIC4-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASIC5	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASIP	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	1	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASMER1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASMT	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASMTL	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASNA1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASNS	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASPDH	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASPG	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASPN	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASPRV1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASPSCR1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASTE1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASTILCS	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASTL	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASTN1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASTN2-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASUN	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASXL1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ASZ1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATAD1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATAD3B	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATCAY	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATE1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATE1-AS1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATE1OSP	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATF6-DT	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATF7	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATF7-NPFF	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATG10-IT1	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
ATG14	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
